Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
438,hurt,feeling,2012,WEB,history.navy.mil,arguments seemed either a disagreement of experts on technical matters or a simple case of hurt feelings; it was even possible to suggest that the Navy was aggrieved merely because,arguments seemed either a disagreement of experts on technical matters or a simple case of hurt feelings; it was even possible to suggest that the Navy was aggrieved merely because,1d08c02f2cf47ef7c317c4b435fb1d73
439,hurt,feeling,2012,WEB,education-portal.com,you plan on doing over the weekend before it happens to avoid any worry or hurt feelings. Establishing this type of communication helps both people in the relationship feel included,you plan on doing over the weekend before it happens to avoid any worry or hurt feelings. Establishing this type of communication helps both people in the relationship feel included,2922ca582da1fb6f9b330c2c89f6431e
440,hurt,feeling,2012,WEB,rachellegardner.com,"if it's not always positive, I have a hard time getting over the hurt feelings (or the knee-jerk angry reaction) and moving on to actually learning from","if it's not always positive, I have a hard time getting over the hurt feelings (or the knee-jerk angry reaction) and moving on to actually learning from",196443f8a927c00cf4de3733c43e6c15
441,hurt,feeling,2012,WEB,rachellegardner.com,Rescue Remedy flower essences or a similar flower remedy formula can really help process those hurt feelings so that you can still be sensitive and yet let go of what is,Rescue Remedy flower essences or a similar flower remedy formula can really help process those hurt feelings so that you can still be sensitive and yet let go of what is,32aa5da48fead7b3ea9c8bb5a171b43d
442,hurt,feeling,2012,WEB,rachellegardner.com,I get a certain grown-up moment when I realize I really can rise above my hurt feelings and learn from the criticism. Once I reach that point shedding the replays,I get a certain grown-up moment when I realize I really can rise above my hurt feelings and learn from the criticism. Once I reach that point shedding the replays,6f91257d3dacc0b4e768f944b7c039ec
443,hurt,feeling,2012,WEB,...etoffmyinternets.net,"I the only one who finds this behavior sort of self-important and reeking of teenaged hurt feelings? Seriously this reminded me of high school, when someone would find out","I the only one who finds this behavior sort of self-important and reeking of teenaged hurt feelings? Seriously this reminded me of high school, when someone would find out",29b0f5cd8937c8f4068393137e2541cc
444,hurt,feeling,2012,WEB,sivers.org,"for the person receiving to add tone/meaning to an email that leads to misunderstandings and hurt feelings. # When on a list-serve, I generally give any negative feedback (","for the person receiving to add tone/meaning to an email that leads to misunderstandings and hurt feelings. # When on a list-serve, I generally give any negative feedback (",8aa89fac9460c5ac3ae01ddc37b3779c
445,hurt,feeling,2012,WEB,theatlantic.com,"it's swaddling an infant, precision placement of a princess Band-Aid, or soothing hurt feelings ("" Paige said she's not my friend anymore! ""),","it's swaddling an infant, precision placement of a princess Band-Aid, or soothing hurt feelings ("" Paige said she's not my friend anymore! ""),",1708f54e8c545215f622691061845664
446,hurt,feeling,2012,WEB,freethoughtblogs.com,"sexualized followed by tarring of all men as potential rapists If it soothes RW's hurt feelings, you may inform her that I couldn't bring myself to sexualize her","sexualized followed by tarring of all men as potential rapists If it soothes RW's hurt feelings, you may inform her that I couldn't bring myself to sexualize her",7214389e42e2b40df0f01cb6a79a7e4c
447,hurt,feeling,2012,WEB,freethoughtblogs.com,"sad to know that some women might worry about you being a rapist, your hurt feelings are not as important as a woman's sense of personal safety. Especially","sad to know that some women might worry about you being a rapist, your hurt feelings are not as important as a woman's sense of personal safety. Especially",5ceed01f755f7876aaabdd925fc8aaee
448,hurt,feeling,2012,WEB,freethoughtblogs.com,"sluts "", as being a rapist is far, far worse. "" your hurt feelings are not as important as a woman's sense of personal safety. ""","sluts "", as being a rapist is far, far worse. "" your hurt feelings are not as important as a woman's sense of personal safety. """,00d097bf53ee7c354eb9130651f3a959
449,hurt,feeling,2012,BLOG,...cksonheraldtoday.com,"country has become too politically correct, too imbued with a desire to avoid "" hurt feelings, "" and too sensitive about the smallest slight. The result is a","country has become too politically correct, too imbued with a desire to avoid "" hurt feelings, "" and too sensitive about the smallest slight. The result is a",8e7d1cd5856fb19dd283d6df4db58fd6
450,hurt,feeling,2012,BLOG,angrybearblog.com,"are more than willing to use violence against the other. In this clash, hurt feelings are chickenfeed. # Saletin: "" Is bigotry an American value? ""","are more than willing to use violence against the other. In this clash, hurt feelings are chickenfeed. # Saletin: "" Is bigotry an American value? """,570931cb197b7ab651283538fea29230
451,hurt,feeling,2012,BLOG,...hobbes.wordpress.com,"All the theory in the world isn't going to fill empty stomachs, mend hurt feelings, solve arguements or provide a safe place for those students who need it","All the theory in the world isn't going to fill empty stomachs, mend hurt feelings, solve arguements or provide a safe place for those students who need it",0102f0a526fd6ef4a0c2ed18b508488a
452,hurt,feeling,2012,BLOG,biglizards.net,"implementing some form of sharia law in Great Britain, in order to sooth the hurt feelings of British Moslems suffering under liberty and democracy. But his paralogical argument evinces","implementing some form of sharia law in Great Britain, in order to sooth the hurt feelings of British Moslems suffering under liberty and democracy. But his paralogical argument evinces",9fab247808c5f997b5988bd4a7fdb7f2
453,hurt,feeling,2012,BLOG,babysittingjobs.com,"of dishonesty. And don't forget the power of natural consequences. Sometimes the hurt feelings of the "" lied to "" that occur when a lie surfaces is enough","of dishonesty. And don't forget the power of natural consequences. Sometimes the hurt feelings of the "" lied to "" that occur when a lie surfaces is enough",23061f3b8094bd6feabb500a20ff53e9
454,hurt,feeling,2012,BLOG,reason.com,"you, but rarely say so to avoid anything from discrimination to a believer's hurt feelings. # Looking for some bisexual to share your fantasies with? Welcome to---datebi.c/0/m---the","you, but rarely say so to avoid anything from discrimination to a believer's hurt feelings. # Looking for some bisexual to share your fantasies with? Welcome to---datebi.c/0/m---the",cd836c8b0e04ce909e766038d33c3564
455,hurt,feeling,2012,BLOG,metafilter.com,"angle and that this deception or lack of transparency drives a lot of the justifiably hurt feelings and anger, but I feel like there was also this notion of ""","angle and that this deception or lack of transparency drives a lot of the justifiably hurt feelings and anger, but I feel like there was also this notion of """,3839bfa0c31008c2579aedfdf9d59c3e
456,hurt,feeling,2012,BLOG,scienceblogs.com,", I think public debate and transparency are a much better answer than allowing "" hurt feelings "" to trump reason. For every jerk-with-an-agenda who might logically "" prove """,", I think public debate and transparency are a much better answer than allowing "" hurt feelings "" to trump reason. For every jerk-with-an-agenda who might logically "" prove """,0392c3606401b64cfa0b995f5a881be5
457,hurt,feeling,2012,BLOG,...ionals.wordpress.com,its citizens will be treated -- including those of faith. # There will be hurt feelings today. There will many who call other names. Friendships will be weakened,its citizens will be treated -- including those of faith. # There will be hurt feelings today. There will many who call other names. Friendships will be weakened,2580a688b60c85912d4ef0f386dcd8f1
458,hurt,feeling,2012,BLOG,baylorsays.com,"? Haven't been reading them either. Honesty (and hoping there are no hurt feelings here): Other than a very very select few, they're all","? Haven't been reading them either. Honesty (and hoping there are no hurt feelings here): Other than a very very select few, they're all",6cbe3caf2b7cc879d46e3d4611dcb176
459,hurt,feeling,2012,BLOG,restministries.com,"support for the chronically ill, but they can also be a source of many hurt feelings. How do we prevent this? By Lisa Copen The Internet has provided","support for the chronically ill, but they can also be a source of many hurt feelings. How do we prevent this? By Lisa Copen The Internet has provided",9dd9fdb3ba47de87ff6b9879d0db02bc
460,hurt,feeling,2012,BLOG,freethoughtblogs.com,"his heart of hearts, but still spouting misogynist bullshit. He justifies prioritizing his hurt feelings over any woman's sense of safety by fabricating a "" desire to mace","his heart of hearts, but still spouting misogynist bullshit. He justifies prioritizing his hurt feelings over any woman's sense of safety by fabricating a "" desire to mace",303a2637130fbe96b429e666f45468e2
461,hurt,feeling,2012,BLOG,freethoughtblogs.com,"mace, "" which is an outright lie about SR. # Prioritizing mens' hurt feelings over women's actual physical safety and the measures they take to ensure it","mace, "" which is an outright lie about SR. # Prioritizing mens' hurt feelings over women's actual physical safety and the measures they take to ensure it",c4a73c4b7c1dba17541d8c13729babee
