name,type,isFromLanguage,label,hasLemma
LexicalUnit_7832,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['noose.n'],['noose.n']
LexicalUnit_2361,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['desire.n'],['desire.n']
LexicalUnit_1045,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hormone suppression therapy.n'],['hormone suppression therapy.n']
LexicalUnit_4786,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['instrument.n'],['instrument.n']
LexicalUnit_835,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['entry hall.n'],['entry hall.n']
LexicalUnit_266,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['keep.v away'],['keep.v away']
LexicalUnit_919,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Friday.n'],['Friday.n']
LexicalUnit_2348,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['deep.a'],['deep.a']
LexicalUnit_8655,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['gondola.v'],['gondola.v']
LexicalUnit_8053,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tasty.a'],['tasty.a']
LexicalUnit_1334,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate change skepticism.n'],['climate change skepticism.n']
LexicalUnit_5861,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mummy.n'],['mummy.n']
LexicalUnit_1143,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['swerve.v'],['swerve.v']
LexicalUnit_6443,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pestilence.n'],['pestilence.n']
LexicalUnit_1575,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['frock.n'],['frock.n']
LexicalUnit_3243,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bulgy.a'],['bulgy.a']
LexicalUnit_3785,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hydrofracturing.n'],['hydrofracturing.n']
LexicalUnit_2329,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['god-like.a'],['god-like.a']
LexicalUnit_2547,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['virus.n'],['virus.n']
LexicalUnit_4812,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['perspicacious.a'],['perspicacious.a']
LexicalUnit_4295,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['able.a bodied'],['able.a bodied']
LexicalUnit_5952,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['captive.a'],['captive.a']
LexicalUnit_6444,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['roach.n'],['roach.n']
LexicalUnit_6317,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['drain.n'],['drain.n']
LexicalUnit_2626,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hand.v out'],['hand.v out']
LexicalUnit_7030,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['filter.n'],['filter.n']
LexicalUnit_5940,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['vascillate.v'],['vascillate.v']
LexicalUnit_3313,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mastery.n'],['mastery.n']
LexicalUnit_6167,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['agape.a'],['agape.a']
LexicalUnit_5615,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['trickle.v'],['trickle.v']
LexicalUnit_2671,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['rhetoric.n of climate'],['rhetoric.n of climate']
LexicalUnit_226,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['breed.v'],['breed.v']
LexicalUnit_347,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['stick.v'],['stick.v']
LexicalUnit_6524,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['duel.v'],['duel.v']
LexicalUnit_4563,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['destitute.n'],['destitute.n']
LexicalUnit_5867,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['stay-at-home-mom.n'],['stay-at-home-mom.n']
LexicalUnit_2237,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['moribund.a'],['moribund.a']
LexicalUnit_4466,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['child.n'],['child.n']
LexicalUnit_7782,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['unfluctuating.a'],['unfluctuating.a']
LexicalUnit_4103,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['2nd Amendment denier.n'],['2nd Amendment denier.n']
LexicalUnit_5504,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sail.v'],['sail.v']
LexicalUnit_1426,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate change pessimist.n'],['climate change pessimist.n']
LexicalUnit_1024,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['undifferentiated small cell lung cancer.n'],['undifferentiated small cell lung cancer.n']
LexicalUnit_4963,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['starch.v'],['starch.v']
LexicalUnit_6267,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['fervor.n'],['fervor.n']
LexicalUnit_4345,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['emergency room.n'],['emergency room.n']
LexicalUnit_489,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['higher.a'],['higher.a']
LexicalUnit_1832,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['or.c'],['or.c']
LexicalUnit_2248,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['indebted.a'],['indebted.a']
LexicalUnit_3329,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['last-chance tourism.n'],['last-chance tourism.n']
LexicalUnit_3020,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Comprehensive Environmental Response'],['Comprehensive Environmental Response']
LexicalUnit_1703,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['colourful.a'],['colourful.a']
LexicalUnit_7563,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['peonage.n'],['peonage.n']
LexicalUnit_2129,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['class content.n'],['class content.n']
LexicalUnit_8786,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['warrior.n'],['warrior.n']
LexicalUnit_2116,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cultivate.v'],['cultivate.v']
LexicalUnit_6951,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['lead.n'],['lead.n']
LexicalUnit_6249,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['drain.v the lifeblood'],['drain.v the lifeblood']
LexicalUnit_4238,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['elation.n'],['elation.n']
LexicalUnit_131,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['Non-Methane Volatile Organic Compounds.n'],['Non-Methane Volatile Organic Compounds.n']
LexicalUnit_282,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anxiousness.n'],['anxiousness.n']
LexicalUnit_3179,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sustainable travel practice.n'],['sustainable travel practice.n']
LexicalUnit_5437,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['leak.v'],['leak.v']
LexicalUnit_6047,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['puzzle.n'],['puzzle.n']
LexicalUnit_8735,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['volcano.n'],['volcano.n']
LexicalUnit_3632,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['teapot.n'],['teapot.n']
LexicalUnit_5412,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['goosestep.v'],['goosestep.v']
LexicalUnit_204,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pissed.a off'],['pissed.a off']
LexicalUnit_8636,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['train wreck.n'],['train wreck.n']
LexicalUnit_3721,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['crisp.a'],['crisp.a']
LexicalUnit_343,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['glue.n'],['glue.n']
LexicalUnit_8790,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['warm.v'],['warm.v']
LexicalUnit_3781,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gasoline.n'],['gasoline.n']
LexicalUnit_7226,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ease.v burden.n'],['ease.v burden.n']
LexicalUnit_1152,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['modify.v'],['modify.v']
LexicalUnit_1553,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['shut.v'],['shut.v']
LexicalUnit_3698,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['nourishment.n'],['nourishment.n']
LexicalUnit_909,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['company.n'],['company.n']
LexicalUnit_2923,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['effort.n'],['effort.n']
LexicalUnit_105,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['blow.v'],['blow.v']
LexicalUnit_1463,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['oxygen-therapy.n'],['oxygen-therapy.n']
LexicalUnit_1861,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['incarcerated.a'],['incarcerated.a']
LexicalUnit_7527,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['thin-skinned.a'],['thin-skinned.a']
LexicalUnit_3265,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['archetypical.a'],['archetypical.a']
LexicalUnit_3685,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['surge.v'],['surge.v']
LexicalUnit_5576,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['stretch.v'],['stretch.v']
LexicalUnit_1831,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['if.c'],['if.c']
LexicalUnit_7759,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['devoutness.n'],['devoutness.n']
LexicalUnit_1498,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['atmospheric science.n'],['atmospheric science.n']
LexicalUnit_5002,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['lead.n'],['lead.n']
LexicalUnit_5660,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['wife.n'],['wife.n']
LexicalUnit_5470,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pounce.v'],['pounce.v']
LexicalUnit_3565,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fixing.n'],['fixing.n']
LexicalUnit_4146,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gun rights debate.n'],['gun rights debate.n']
LexicalUnit_1344,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['climate change catastrophe.n'],['climate change catastrophe.n']
LexicalUnit_5643,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wobble.v'],['wobble.v']
LexicalUnit_3113,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Gerald Butts.n'],['Gerald Butts.n']
LexicalUnit_4843,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['envy.n'],['envy.n']
LexicalUnit_3754,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sway.v'],['sway.v']
LexicalUnit_1722,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['reassure.v'],['reassure.v']
LexicalUnit_2608,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['stinky.a'],['stinky.a']
LexicalUnit_620,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['smoothie.n'],['smoothie.n']
LexicalUnit_7416,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['woe.n'],['woe.n']
LexicalUnit_2191,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['threaten.v'],['threaten.v']
LexicalUnit_5364,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cavort.v'],['cavort.v']
LexicalUnit_3474,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ember.n'],['ember.n']
LexicalUnit_6804,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['proceed.v'],['proceed.v']
LexicalUnit_5572,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['straggle.v'],['straggle.v']
LexicalUnit_9021,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['religious fanatic.n'],['religious fanatic.n']
LexicalUnit_3245,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fat.a'],['fat.a']
LexicalUnit_7916,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bypass.n'],['bypass.n']
LexicalUnit_5878,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['movement.n'],['movement.n']
LexicalUnit_6030,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['musician.n'],['musician.n']
LexicalUnit_897,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['civil service.n'],['civil service.n']
LexicalUnit_5444,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['lurch.v'],['lurch.v']
LexicalUnit_8574,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['vaccination plan.n'],['vaccination plan.n']
LexicalUnit_5431,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['jog.v'],['jog.v']
LexicalUnit_7973,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['suture.n'],['suture.n']
LexicalUnit_4072,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anti-gun ideology.n'],['anti-gun ideology.n']
LexicalUnit_2318,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['twist.v'],['twist.v']
LexicalUnit_3963,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['archipelago.n'],['archipelago.n']
LexicalUnit_4509,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['jocularity.n'],['jocularity.n']
LexicalUnit_6421,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['despairing.a'],['despairing.a']
LexicalUnit_895,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bureaucratic.a'],['bureaucratic.a']
LexicalUnit_7889,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hellhole.n'],['hellhole.n']
LexicalUnit_3757,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['tow.v'],['tow.v']
LexicalUnit_5180,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cherish.v'],['cherish.v']
LexicalUnit_936,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Sunday.n'],['Sunday.n']
LexicalUnit_6858,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['safeguard.v'],['safeguard.v']
LexicalUnit_6881,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['crack.v down'],['crack.v down']
LexicalUnit_4156,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gun show loophole.n'],['gun show loophole.n']
LexicalUnit_4519,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['drool.v'],['drool.v']
LexicalUnit_3465,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['burn.v to the ground.n'],['burn.v to the ground.n']
LexicalUnit_5936,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tremble.v'],['tremble.v']
LexicalUnit_793,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['outside.prep'],['outside.prep']
LexicalUnit_6681,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['plastic container.n'],['plastic container.n']
LexicalUnit_6287,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['descend.v'],['descend.v']
LexicalUnit_2107,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['handgun crime.n'],['handgun crime.n']
LexicalUnit_4668,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['asymptomatic.a'],['asymptomatic.a']
LexicalUnit_7453,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['2nd Amendment right.n'],['2nd Amendment right.n']
LexicalUnit_3912,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['high-stakes bet.n'],['high-stakes bet.n']
LexicalUnit_8675,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['steer.v'],['steer.v']
LexicalUnit_967,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['epidermoid cell carcinoma.n'],['epidermoid cell carcinoma.n']
LexicalUnit_3717,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['smoked.a'],['smoked.a']
LexicalUnit_4842,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['enviousness.n'],['enviousness.n']
LexicalUnit_7835,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['stifle.v'],['stifle.v']
LexicalUnit_4504,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['humour.n'],['humour.n']
LexicalUnit_3240,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bloated.a'],['bloated.a']
LexicalUnit_1478,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['protein subunit vaccine.n'],['protein subunit vaccine.n']
LexicalUnit_3564,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fix.v'],['fix.v']
LexicalUnit_8975,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate-induced wildfire.n'],['climate-induced wildfire.n']
LexicalUnit_552,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['middle.n'],['middle.n']
LexicalUnit_4241,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['glee.n'],['glee.n']
LexicalUnit_8840,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['well-heeled.a'],['well-heeled.a']
LexicalUnit_3778,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fossil fuel extraction.n'],['fossil fuel extraction.n']
LexicalUnit_4069,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['gun control doctrine.n'],['gun control doctrine.n']
LexicalUnit_6043,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mysterious.a'],['mysterious.a']
LexicalUnit_4624,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['enlarged.a'],['enlarged.a']
LexicalUnit_7813,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tsar.n'],['tsar.n']
LexicalUnit_7949,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['operate.v'],['operate.v']
LexicalUnit_6405,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['someone.n'],['someone.n']
LexicalUnit_2291,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['final felling.n'],['final felling.n']
LexicalUnit_5743,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['accident.n'],['accident.n']
LexicalUnit_62,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['proponent.n'],['proponent.n']
LexicalUnit_3713,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pickling.n'],['pickling.n']
LexicalUnit_3881,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['future.n'],['future.n']
LexicalUnit_4589,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['impure.a'],['impure.a']
LexicalUnit_8639,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wreckage.n'],['wreckage.n']
LexicalUnit_8905,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['disguise.n'],['disguise.n']
LexicalUnit_8757,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['battleground.n'],['battleground.n']
LexicalUnit_1696,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['blue.a'],['blue.a']
LexicalUnit_7654,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['cologne.n'],['cologne.n']
LexicalUnit_7930,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['endoscopic surgery.n'],['endoscopic surgery.n']
LexicalUnit_8148,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['weed.v'],['weed.v']
LexicalUnit_2496,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['dump.v'],['dump.v']
