name,label,hasLemma
LexicalUnit_2774,['hovel.n'],['hovel.n']
LexicalUnit_5990,['onramp.n'],['onramp.n']
LexicalUnit_4068,['antigun sentiment.n'],['antigun sentiment.n']
LexicalUnit_6873,['within grasp.a'],['within grasp.a']
LexicalUnit_2267,['decision.n'],['decision.n']
LexicalUnit_6148,['propel.v'],['propel.v']
LexicalUnit_5598,['teeter.v'],['teeter.v']
LexicalUnit_8379,['medicine.n'],['medicine.n']
LexicalUnit_7820,['stakes.n'],['stakes.n']
LexicalUnit_826,['window.n'],['window.n']
LexicalUnit_686,['afloat.a'],['afloat.a']
LexicalUnit_7545,['split.v'],['split.v']
LexicalUnit_2872,['border.n'],['border.n']
LexicalUnit_8494,['stupid.a'],['stupid.a']
LexicalUnit_428,['back.a'],['back.a']
LexicalUnit_1530,['global warming adaptation.n'],['global warming adaptation.n']
LexicalUnit_6547,['bond.n'],['bond.n']
LexicalUnit_2636,['anti-climate propaganda.n'],['anti-climate propaganda.n']
LexicalUnit_6182,['hope.n'],['hope.n']
LexicalUnit_3425,['fang.n'],['fang.n']
LexicalUnit_4078,['gun control lobby.n'],['gun control lobby.n']
LexicalUnit_1089,['job.n'],['job.n']
LexicalUnit_551,['middle.a'],['middle.a']
LexicalUnit_7129,['holy spirit.n'],['holy spirit.n']
LexicalUnit_5586,['swerve.v'],['swerve.v']
LexicalUnit_485,['lovely.a'],['lovely.a']
LexicalUnit_6250,['leech.n'],['leech.n']
LexicalUnit_2142,['trim.v'],['trim.v']
LexicalUnit_2635,['anti-climate change propaganda.n'],['anti-climate change propaganda.n']
LexicalUnit_905,['heap.n'],['heap.n']
LexicalUnit_1718,['console.v'],['console.v']
LexicalUnit_2901,['test.n'],['test.n']
LexicalUnit_619,['seltzer water.n'],['seltzer water.n']
LexicalUnit_7665,['perfume.v'],['perfume.v']
LexicalUnit_911,['April.n'],['April.n']
LexicalUnit_771,['impudent.a'],['impudent.a']
LexicalUnit_8160,['loose knit'],['loose knit']
LexicalUnit_6336,['calm.a'],['calm.a']
LexicalUnit_1445,['COVID-19 self assessment.n'],['COVID-19 self assessment.n']
LexicalUnit_608,['fizzy water.n'],['fizzy water.n']
LexicalUnit_3192,['eat.v away'],['eat.v away']
LexicalUnit_7941,['ligation.n'],['ligation.n']
LexicalUnit_155,['daiquiri.n'],['daiquiri.n']
LexicalUnit_7132,['impious.a'],['impious.a']
LexicalUnit_769,['daring.n'],['daring.n']
LexicalUnit_801,['limited.a'],['limited.a']
LexicalUnit_4744,['loony.a'],['loony.a']
LexicalUnit_6160,['perversity.n'],['perversity.n']
LexicalUnit_6380,['boy.n'],['boy.n']
LexicalUnit_8124,['beguiling.a'],['beguiling.a']
LexicalUnit_6394,['individual.n'],['individual.n']
LexicalUnit_583,['suspicion.n'],['suspicion.n']
LexicalUnit_6631,['paradise.n'],['paradise.n']
LexicalUnit_307,['worried.a'],['worried.a']
LexicalUnit_7896,['sink hole.n'],['sink hole.n']
LexicalUnit_8438,['autocracy.n'],['autocracy.n']
LexicalUnit_3241,['bloat.v'],['bloat.v']
LexicalUnit_5895,['depart.v'],['depart.v']
LexicalUnit_462,['bottleneck.n'],['bottleneck.n']
LexicalUnit_5480,['purl.v'],['purl.v']
LexicalUnit_5720,['methane emissions.n'],['methane emissions.n']
LexicalUnit_7101,['clergy.n'],['clergy.n']
LexicalUnit_1004,['primary tumor.n'],['primary tumor.n']
LexicalUnit_7675,['foul-smelling.a'],['foul-smelling.a']
LexicalUnit_6026,['melodic.a'],['melodic.a']
LexicalUnit_8424,['trust.v'],['trust.v']
LexicalUnit_5476,['prowl.v'],['prowl.v']
LexicalUnit_205,['rage.n'],['rage.n']
LexicalUnit_4768,['insensitiveness.n'],['insensitiveness.n']
LexicalUnit_3479,['firestorm.n'],['firestorm.n']
LexicalUnit_5045,['glint.v'],['glint.v']
LexicalUnit_5678,['labyrinthian.a'],['labyrinthian.a']
LexicalUnit_5306,['sidle.v'],['sidle.v']
LexicalUnit_3612,['weightless.a'],['weightless.a']
LexicalUnit_6377,['standing ovation.n'],['standing ovation.n']
LexicalUnit_8595,['prize.v'],['prize.v']
LexicalUnit_4757,['wacko.n'],['wacko.n']
LexicalUnit_3898,['snatch.v'],['snatch.v']
LexicalUnit_5533,['slalom.v'],['slalom.v']
LexicalUnit_3999,['grab.v'],['grab.v']
LexicalUnit_4105,['control.n of firearm.n'],['control.n of firearm.n']
LexicalUnit_4984,['flexibility.n'],['flexibility.n']
LexicalUnit_7942,['ligature.n'],['ligature.n']
LexicalUnit_4210,['NRA.n'],['NRA.n']
LexicalUnit_3422,['claw.v at'],['claw.v at']
LexicalUnit_2981,['fuel.n'],['fuel.n']
LexicalUnit_1457,['rapid antigen test.n'],['rapid antigen test.n']
LexicalUnit_2829,['ecoenergy.n'],['ecoenergy.n']
LexicalUnit_3065,['snag.v'],['snag.v']
LexicalUnit_7757,['voice.n'],['voice.n']
LexicalUnit_407,['evade.v'],['evade.v']
LexicalUnit_6857,['safeguard.n'],['safeguard.n']
LexicalUnit_7863,['crookedness.n'],['crookedness.n']
LexicalUnit_800,['finite.a'],['finite.a']
LexicalUnit_4487,['youthful.a'],['youthful.a']
LexicalUnit_8531,['jump.n'],['jump.n']
LexicalUnit_7760,['ethereal.a'],['ethereal.a']
LexicalUnit_470,['wall.n'],['wall.n']
LexicalUnit_7553,['servant.n'],['servant.n']
LexicalUnit_8301,['weariness.n'],['weariness.n']
LexicalUnit_7031,['filter.v'],['filter.v']
LexicalUnit_8209,['stolen.v'],['stolen.v']
LexicalUnit_4272,['hurt.v'],['hurt.v']
LexicalUnit_8299,['tiredness.n'],['tiredness.n']
LexicalUnit_1091,['occupation.n'],['occupation.n']
LexicalUnit_2943,['abash.v'],['abash.v']
LexicalUnit_7630,['doze.v'],['doze.v']
LexicalUnit_5719,['enteric fermentation.n'],['enteric fermentation.n']
LexicalUnit_4777,['inspire.v'],['inspire.v']
LexicalUnit_8159,['loose-knit.a'],['loose-knit.a']
LexicalUnit_4567,['indigent.a'],['indigent.a']
LexicalUnit_3911,['high-stakes.a'],['high-stakes.a']
LexicalUnit_446,['awfulness.n'],['awfulness.n']
LexicalUnit_7616,['enormous.a'],['enormous.a']
LexicalUnit_8806,['marsh.n'],['marsh.n']
LexicalUnit_1235,['clear.v the area'],['clear.v the area']
LexicalUnit_2929,['labor.v'],['labor.v']
LexicalUnit_4991,['pliable.a'],['pliable.a']
LexicalUnit_8891,['blast.v'],['blast.v']
LexicalUnit_7517,['tread.v'],['tread.v']
LexicalUnit_8499,['unwise.a'],['unwise.a']
LexicalUnit_2871,['borderline.n'],['borderline.n']
LexicalUnit_539,['bear.v in.prep'],['bear.v in.prep']
LexicalUnit_476,['deadend.n'],['deadend.n']
LexicalUnit_8455,['boundless.a'],['boundless.a']
LexicalUnit_783,['ennui.n'],['ennui.n']
LexicalUnit_2630,['share.v'],['share.v']
LexicalUnit_3277,['existence.n'],['existence.n']
LexicalUnit_6028,['music.n'],['music.n']
LexicalUnit_7555,['subservient.a'],['subservient.a']
LexicalUnit_8343,['transfer.n'],['transfer.n']
LexicalUnit_4999,['escort.v'],['escort.v']
LexicalUnit_7982,['amazed.a'],['amazed.a']
LexicalUnit_8094,['capital gains tax.n'],['capital gains tax.n']
LexicalUnit_5723,['bacteria.n'],['bacteria.n']
LexicalUnit_3491,['pyre.n'],['pyre.n']
LexicalUnit_2495,['dump.n'],['dump.n']
LexicalUnit_7074,['Archbishop.n'],['Archbishop.n']
LexicalUnit_853,['workroom.n'],['workroom.n']
LexicalUnit_7225,['disencumber.v'],['disencumber.v']
LexicalUnit_5747,['fluke.n'],['fluke.n']
LexicalUnit_1153,['modification.n'],['modification.n']
LexicalUnit_6986,['scamper.v'],['scamper.v']
LexicalUnit_5062,['shiny.a'],['shiny.a']
LexicalUnit_2225,['wane.v'],['wane.v']
LexicalUnit_8223,['presupposition.n'],['presupposition.n']
LexicalUnit_9020,['jihadist.n'],['jihadist.n']
LexicalUnit_3527,['rigidity.n'],['rigidity.n']
LexicalUnit_5538,['slide.v'],['slide.v']
LexicalUnit_4198,['gun-rights lobby.n'],['gun-rights lobby.n']
LexicalUnit_927,['month.n'],['month.n']
LexicalUnit_5052,['glittery.a'],['glittery.a']
LexicalUnit_3641,['drainage.n'],['drainage.n']
LexicalUnit_5969,['keep.v back'],['keep.v back']
LexicalUnit_8638,['wreck.v'],['wreck.v']
LexicalUnit_5903,['abandon.v'],['abandon.v']
LexicalUnit_6352,['serene.a'],['serene.a']
LexicalUnit_4565,['homeless.n'],['homeless.n']
LexicalUnit_6874,"[""within one's grasp.a""]","[""within one's grasp.a""]"
LexicalUnit_7055,['wring.v'],['wring.v']
LexicalUnit_302,['terror-stricken.a'],['terror-stricken.a']
LexicalUnit_3665,['ripple.n'],['ripple.n']
LexicalUnit_2472,['three-dimensional.a'],['three-dimensional.a']
LexicalUnit_6730,['window.n'],['window.n']
LexicalUnit_6962,['bolt.v'],['bolt.v']
LexicalUnit_7585,['slave owner.n'],['slave owner.n']
LexicalUnit_8460,['limitless.a'],['limitless.a']
LexicalUnit_6957,['sprint.n'],['sprint.n']
LexicalUnit_1778,['de-concentrate.v'],['de-concentrate.v']
LexicalUnit_1880,['fetter.n'],['fetter.n']
LexicalUnit_454,['worst.a'],['worst.a']
LexicalUnit_5649,['market.n'],['market.n']
LexicalUnit_760,['bodyweight.n'],['bodyweight.n']
LexicalUnit_3650,['flow.n'],['flow.n']
LexicalUnit_2420,['antigen test.n'],['antigen test.n']
LexicalUnit_1865,['lock.v up'],['lock.v up']
LexicalUnit_2206,['dim.v'],['dim.v']
LexicalUnit_6535,['scuffle.v'],['scuffle.v']
LexicalUnit_2707,['parachute.v'],['parachute.v']
LexicalUnit_7751,['suggest.v'],['suggest.v']
LexicalUnit_4446,['cache.n'],['cache.n']
LexicalUnit_4525,['peckish.a'],['peckish.a']
LexicalUnit_3799,['autonomy.n'],['autonomy.n']
LexicalUnit_6152,['sling.v'],['sling.v']
LexicalUnit_949,['bronchial carcinoma.n'],['bronchial carcinoma.n']
LexicalUnit_7231,['relieve.v'],['relieve.v']
LexicalUnit_4234,['second amendment advocate.n'],['second amendment advocate.n']
LexicalUnit_8378,['incurable.a'],['incurable.a']
LexicalUnit_5370,['clomp.v'],['clomp.v']
LexicalUnit_6363,['unworried.a'],['unworried.a']
LexicalUnit_7693,['sleekness.n'],['sleekness.n']
LexicalUnit_4685,['infection.n'],['infection.n']
LexicalUnit_5999,['land.n'],['land.n']
LexicalUnit_869,['encumber.v'],['encumber.v']
LexicalUnit_7645,['slumbering.a'],['slumbering.a']
LexicalUnit_5284,['hop.v'],['hop.v']
LexicalUnit_4926,['bus.n'],['bus.n']
LexicalUnit_7882,['deepen.v'],['deepen.v']
LexicalUnit_4432,['heat up.v'],['heat up.v']
LexicalUnit_7405,['sadness.n'],['sadness.n']
LexicalUnit_4775,['encouragement.n'],['encouragement.n']
LexicalUnit_6210,['fat.a'],['fat.a']
LexicalUnit_4438,['bubble.v'],['bubble.v']
LexicalUnit_8805,['keeping.v afloat'],['keeping.v afloat']
LexicalUnit_4309,['blood thinner.n'],['blood thinner.n']
LexicalUnit_8390,['remedy.n'],['remedy.n']
LexicalUnit_3136,['eco-friendly.a'],['eco-friendly.a']
LexicalUnit_832,['closet.n'],['closet.n']
LexicalUnit_6678,['plastic.n'],['plastic.n']
LexicalUnit_4426,['hear.v'],['hear.v']
LexicalUnit_6781,['cease.v'],['cease.v']
LexicalUnit_6960,['starting line.n'],['starting line.n']
LexicalUnit_6311,['slant.v'],['slant.v']
LexicalUnit_1827,['and.c'],['and.c']
LexicalUnit_3576,['float.v'],['float.v']
LexicalUnit_1527,['GCM.n'],['GCM.n']
LexicalUnit_2845,['hydropower.n'],['hydropower.n']
LexicalUnit_6203,['chief executive officer.n'],['chief executive officer.n']
LexicalUnit_1794,['gimcrack.a'],['gimcrack.a']
LexicalUnit_8676,['steering wheel.n'],['steering wheel.n']
LexicalUnit_2127,['yield.n'],['yield.n']
LexicalUnit_7143,['Orthodox church.n'],['Orthodox church.n']
LexicalUnit_8920,['rainy.a'],['rainy.a']
LexicalUnit_3779,['fracking proppant.n'],['fracking proppant.n']
LexicalUnit_4472,['fetus.n'],['fetus.n']
LexicalUnit_6823,['inception.n'],['inception.n']
LexicalUnit_2359,['craving.a'],['craving.a']
LexicalUnit_5931,['sway.v'],['sway.v']
LexicalUnit_4511,['levity.n'],['levity.n']
LexicalUnit_7151,['Protestant.n'],['Protestant.n']
LexicalUnit_732,['lip.n'],['lip.n']
LexicalUnit_8492,['simpleminded.a'],['simpleminded.a']
LexicalUnit_1614,['sarong.n'],['sarong.n']
LexicalUnit_8037,['spiciness.n'],['spiciness.n']
LexicalUnit_8335,['stoplight.n'],['stoplight.n']
LexicalUnit_5475,['promenade.v'],['promenade.v']
LexicalUnit_8240,['cottonmouthed.a'],['cottonmouthed.a']
LexicalUnit_4656,['cut-rate.a'],['cut-rate.a']
LexicalUnit_5405,['frolic.v'],['frolic.v']
LexicalUnit_4006,['avarice.n'],['avarice.n']
LexicalUnit_1296,['naturally occurring climate change.n'],['naturally occurring climate change.n']
LexicalUnit_1039,['chemo.n'],['chemo.n']
LexicalUnit_4055,['leader.n'],['leader.n']
LexicalUnit_4128,['gun measure.n'],['gun measure.n']
LexicalUnit_2665,['global warming discourse.n'],['global warming discourse.n']
LexicalUnit_3892,['gain.v'],['gain.v']
LexicalUnit_3280,['exorbitant.a'],['exorbitant.a']
LexicalUnit_4091,['disarmer.n'],['disarmer.n']
LexicalUnit_4809,['ingenious.a'],['ingenious.a']
LexicalUnit_529,['depths.n'],['depths.n']
LexicalUnit_3309,['hotshot.n'],['hotshot.n']
LexicalUnit_4666,['underpriced.a'],['underpriced.a']
LexicalUnit_881,['saddle.n'],['saddle.n']
LexicalUnit_1412,['low-carbon economy.n'],['low-carbon economy.n']
LexicalUnit_7891,['hell-hole.n'],['hell-hole.n']
LexicalUnit_7596,['customer.n'],['customer.n']
LexicalUnit_7824,['choke.v'],['choke.v']
LexicalUnit_862,['baggage.n'],['baggage.n']
LexicalUnit_7842,['throttle.v'],['throttle.v']
LexicalUnit_8054,['umami.a'],['umami.a']
LexicalUnit_4431,['heat.v'],['heat.v']
LexicalUnit_2324,['divine.a'],['divine.a']
LexicalUnit_3599,['airy.a'],['airy.a']
LexicalUnit_600,['bottled water.n'],['bottled water.n']
LexicalUnit_3967,['island.n'],['island.n']
LexicalUnit_8364,['assuage.v'],['assuage.v']
LexicalUnit_3412,['carnival.n'],['carnival.n']
LexicalUnit_5216,['bolt.n'],['bolt.n']
LexicalUnit_3990,['cinching.v'],['cinching.v']
LexicalUnit_8780,['troop.n'],['troop.n']
LexicalUnit_3888,['accumulation.n'],['accumulation.n']
LexicalUnit_1411,['low-carbon.n'],['low-carbon.n']
LexicalUnit_3115,['green ideology.n'],['green ideology.n']
LexicalUnit_7773,['sturdiness.n'],['sturdiness.n']
LexicalUnit_1795,['haggard.a'],['haggard.a']
LexicalUnit_3974,['better.a'],['better.a']
LexicalUnit_5003,['lead.v'],['lead.v']
LexicalUnit_761,['audacity.n'],['audacity.n']
LexicalUnit_2899,['school.n'],['school.n']
LexicalUnit_2686,['outlying.a'],['outlying.a']
LexicalUnit_5619,['trot.v'],['trot.v']
LexicalUnit_8627,['pile-up.n'],['pile-up.n']
LexicalUnit_8080,['tax code.n'],['tax code.n']
LexicalUnit_6483,['paralysis.n'],['paralysis.n']
LexicalUnit_6865,['attainable.a'],['attainable.a']
LexicalUnit_5335,['waltz.v'],['waltz.v']
LexicalUnit_4797,['intelligence.n'],['intelligence.n']
LexicalUnit_8117,['oolong.n'],['oolong.n']
LexicalUnit_4001,['grasp.v'],['grasp.v']
LexicalUnit_1274,['global warming billboard.n'],['global warming billboard.n']
LexicalUnit_7429,['teacher.n'],['teacher.n']
LexicalUnit_8562,['booster.n'],['booster.n']
LexicalUnit_223,['swine.n'],['swine.n']
LexicalUnit_3418,['fete.n'],['fete.n']
LexicalUnit_4075,['anti-gun movement.n'],['anti-gun movement.n']
LexicalUnit_5209,['sumptuous.a'],['sumptuous.a']
LexicalUnit_1912,['yoke.n'],['yoke.n']
LexicalUnit_4792,['acumen.n'],['acumen.n']
LexicalUnit_6724,['doorway.n'],['doorway.n']
LexicalUnit_2273,['deflate.v'],['deflate.v']
LexicalUnit_3432,['maw.v'],['maw.v']
LexicalUnit_305,['uneasiness.n'],['uneasiness.n']
LexicalUnit_6467,['handicap.n'],['handicap.n']
LexicalUnit_8154,['fabric.n'],['fabric.n']
LexicalUnit_578,['assumption.n'],['assumption.n']
LexicalUnit_7559,['enslave.v'],['enslave.v']
LexicalUnit_5122,['coverlet.n'],['coverlet.n']
LexicalUnit_2437,['mouth swab.n'],['mouth swab.n']
LexicalUnit_3747,['blow.v'],['blow.v']
LexicalUnit_2680,['far away.a'],['far away.a']
LexicalUnit_1578,['glove.n'],['glove.n']
LexicalUnit_1731,['community.n'],['community.n']
LexicalUnit_3440,['ravage.v'],['ravage.v']
LexicalUnit_1083,['game of cards.n'],['game of cards.n']
LexicalUnit_2177,['hazardous.a'],['hazardous.a']
LexicalUnit_7501,['march.v'],['march.v']
LexicalUnit_6849,['guard.n'],['guard.n']
LexicalUnit_537,['rock-bottom.adj'],['rock-bottom.adj']
LexicalUnit_6476,['incontinence.n'],['incontinence.n']
LexicalUnit_528,['depth.n'],['depth.n']
LexicalUnit_2882,['perimeter.n'],['perimeter.n']
LexicalUnit_3557,['incorporation.n'],['incorporation.n']
LexicalUnit_673,['canoe.n'],['canoe.n']
LexicalUnit_7034,['funnel.v'],['funnel.v']
LexicalUnit_8937,['soggy.a'],['soggy.a']
LexicalUnit_1946,['supercontamination.n'],['supercontamination.n']
LexicalUnit_575,['unsteadiness.n'],['unsteadiness.n']
LexicalUnit_6042,['enigmatic.a'],['enigmatic.a']
LexicalUnit_1066,['carbon reservoir.n'],['carbon reservoir.n']
LexicalUnit_3735,['power.n'],['power.n']
LexicalUnit_6486,['paralyzed.a'],['paralyzed.a']
LexicalUnit_1366,['eco-grief.n'],['eco-grief.n']
LexicalUnit_7210,['deify.v'],['deify.v']
LexicalUnit_7754,['discourse.n'],['discourse.n']
LexicalUnit_3335,['put out.v'],['put out.v']
LexicalUnit_4581,['the indigent.n'],['the indigent.n']
LexicalUnit_8633,['t-bone.a'],['t-bone.a']
LexicalUnit_7462,['sneak.n'],['sneak.n']
LexicalUnit_2886,['verge.n'],['verge.n']
LexicalUnit_3620,['cup.n'],['cup.n']
LexicalUnit_6852,['harbor.v'],['harbor.v']
LexicalUnit_7296,['resurrection.n'],['resurrection.n']
LexicalUnit_3725,['doughy.a'],['doughy.a']
LexicalUnit_5802,['expectant mom.n'],['expectant mom.n']
LexicalUnit_3203,['evil.a'],['evil.a']
LexicalUnit_7028,['extract.n'],['extract.n']
LexicalUnit_6009,['stillness.n'],['stillness.n']
LexicalUnit_3186,['secondary case.n'],['secondary case.n']
LexicalUnit_4261,['break.v the back'],['break.v the back']
LexicalUnit_6185,['hopefulness.n'],['hopefulness.n']
LexicalUnit_696,['kayak.v'],['kayak.v']
LexicalUnit_4568,['moneyless.a'],['moneyless.a']
LexicalUnit_5766,['green PR.n'],['green PR.n']
LexicalUnit_8044,['tanginess.n'],['tanginess.n']
LexicalUnit_6833,['armor.n'],['armor.n']
LexicalUnit_2098,['William David Foreman.n'],['William David Foreman.n']
LexicalUnit_8339,['traffic signal.n'],['traffic signal.n']
LexicalUnit_8457,['inexhaustible.a'],['inexhaustible.a']
LexicalUnit_6948,['horse race.n'],['horse race.n']
LexicalUnit_7669,['smell.n'],['smell.n']
LexicalUnit_4616,['balloon.v'],['balloon.v']
LexicalUnit_8634,['trainwreck.n'],['trainwreck.n']
LexicalUnit_1765,['umpire.n'],['umpire.n']
LexicalUnit_2275,['diminishment.n'],['diminishment.n']
LexicalUnit_7535,['partition.n'],['partition.n']
LexicalUnit_234,['spawn.v'],['spawn.v']
LexicalUnit_2358,['crave.v'],['crave.v']
LexicalUnit_5282,['gambol.v'],['gambol.v']
LexicalUnit_280,['anxious.a'],['anxious.a']
LexicalUnit_3236,['villain.n'],['villain.n']
LexicalUnit_7625,['small.a'],['small.a']
LexicalUnit_3925,['UNO.n'],['UNO.n']
LexicalUnit_6717,['town.n'],['town.n']
LexicalUnit_75,['farm.n'],['farm.n']
LexicalUnit_6675,['microplastic.n'],['microplastic.n']
LexicalUnit_8924,['weather.n'],['weather.n']
LexicalUnit_612,['lemonade.n'],['lemonade.n']
LexicalUnit_240,['beleaguer.v'],['beleaguer.v']
LexicalUnit_1766,['brick.n'],['brick.n']
LexicalUnit_668,['staunch.v'],['staunch.v']
LexicalUnit_7168,['religious freedom.n'],['religious freedom.n']
LexicalUnit_2667,['global warming poem.n'],['global warming poem.n']
LexicalUnit_8341,['walking signal.n'],['walking signal.n']
LexicalUnit_5237,['cast.v a spell.n'],['cast.v a spell.n']
LexicalUnit_2585,['nasty.a'],['nasty.a']
LexicalUnit_5322,['stride.v'],['stride.v']
LexicalUnit_7642,['sleeping.a'],['sleeping.a']
LexicalUnit_7910,['amputate.v'],['amputate.v']
LexicalUnit_8065,['good-tasting.a'],['good-tasting.a']
LexicalUnit_3137,['ecoconscious living.n'],['ecoconscious living.n']
LexicalUnit_8042,['sweetness.n'],['sweetness.n']
LexicalUnit_5525,['skate.v'],['skate.v']
LexicalUnit_7157,['religious affiliation.n'],['religious affiliation.n']
LexicalUnit_324,['holdings.n'],['holdings.n']
LexicalUnit_1390,['climate action.n'],['climate action.n']
LexicalUnit_7659,['odor.n'],['odor.n']
LexicalUnit_6766,['confidence.n'],['confidence.n']
LexicalUnit_3855,['half-empty.a'],['half-empty.a']
LexicalUnit_8302,['weary.a'],['weary.a']
LexicalUnit_3126,['biodynamic farming.n'],['biodynamic farming.n']
LexicalUnit_6035,['symphony.n'],['symphony.n']
LexicalUnit_1242,['vacate.v'],['vacate.v']
LexicalUnit_1323,['climate-driven water insecurity.n'],['climate-driven water insecurity.n']
LexicalUnit_8109,['darjeeling.n'],['darjeeling.n']
LexicalUnit_9003,['earn.v'],['earn.v']
LexicalUnit_3456,['investment.n'],['investment.n']
LexicalUnit_4384,['infectious disease doctor.n'],['infectious disease doctor.n']
LexicalUnit_4183,['right.n to keep and bear arms'],['right.n to keep and bear arms']
LexicalUnit_6997,['totter.v'],['totter.v']
LexicalUnit_7178,['religious significance.n'],['religious significance.n']
LexicalUnit_2320,['almighty.a'],['almighty.a']
LexicalUnit_6510,['shape.n'],['shape.n']
LexicalUnit_25,['achievement.n'],['achievement.n']
LexicalUnit_1767,['building block.n'],['building block.n']
LexicalUnit_8865,['the fat cats.n'],['the fat cats.n']
LexicalUnit_6835,['buffer.n'],['buffer.n']
LexicalUnit_1493,['Omnicron.n'],['Omnicron.n']
LexicalUnit_493,['mountaintop.n'],['mountaintop.n']
LexicalUnit_7303,['revivification.n'],['revivification.n']
LexicalUnit_4851,['jaunt.v'],['jaunt.v']
LexicalUnit_8291,['tonight.n'],['tonight.n']
LexicalUnit_3035,['environmental quality objective.n'],['environmental quality objective.n']
LexicalUnit_5916,['joggle.v'],['joggle.v']
LexicalUnit_8613,['blindside.v'],['blindside.v']
LexicalUnit_8687,['vertical.a'],['vertical.a']
LexicalUnit_2226,['cadaver.n'],['cadaver.n']
LexicalUnit_2715,['slip.v'],['slip.v']
LexicalUnit_4879,['rule.v'],['rule.v']
LexicalUnit_7089,['blessed.a'],['blessed.a']
LexicalUnit_6259,['father.n'],['father.n']
LexicalUnit_1094,['care.v'],['care.v']
LexicalUnit_5510,['scram.v'],['scram.v']
